VANID	AGE	PCT_C	PCT_P	PCT_J	PCT_M	FN_HISP	LN_HISP	FL_HISP	BG_SEG	PCT_SD2	PCT_LD2	REG_DAYS	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	VF1	VF2	VF3	VF4	VF5	VF6	VF7	VF8	VF9	VF10	VF11	VF12	VF13	VF14	VF15	VF16	VF17	VF18	VF19	VF20	VF21	VF22	VF23	VF24	VF25	VF26	VF27	VF28	VF29	VF30	VF31	VF32	VF33	VF34	VF35	VF36	VF37	VF38	VF39	VF40	VF41	VF42	VF43	VF44	VF45	VF46	VF47	VF48	VF49	VF50	GPELIG	PPELIG	MPELIG	EPELIG	C04	C06	PP08D	PP08R	set_no	set_no2	dv	pv	gd_Aw	gd_2w	sd_Aw	sd_2w	pad	pmd	pff	rbe	rbw	hrbe	hrbm	hrbl	lpsd2	lpld2	v08	sd2_sc1	sd2_Sc2	sd2_sc3	v08_Score
1	74	0	0	0	0	1.9	0	1.9	26.6	54.7	46.9	8070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	87.5	60	85.7	0	0	0	1	1	100	Y	Y	N	N	N	N	N	N	N	N	N	 	 	 	N	N	Y	28	32.5	30.2	98
9	59	0	0	0	0	12.9	0	12.9	13	65.2	53.8	5988	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	25	20	52.4	0	0	0	0	1	44	Y	Y	N	N	N	 	 	 	Y	N	N	N	N	Y	 	N	Y	64.6	64.8	64.7	94
9	81	0	0	0	0	1.3	0	1.3	11.2	64.8	54.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	62.5	60	71.4	0	0	0	0	2	14	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	 	Y	Y	59	61.1	60.1	98
2	65	0	0	0	0	4.7	0	4.7	15	83.6	70.9	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	100	80	95.2	0	0	1	0	1	90	Y	Y	N	 	Y	Y	 	 	Y	N	N	Y	N	N	 	Y	Y	76.8	67.3	72	97
2	36	0	0	0	0	1.9	.4	1.2	12.3	76.6	65	6806	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	25	60	42.9	0	0	0	0	2	90	Y	Y	N	 	Y	Y	 	 	Y	N	Y	 	 	 	 	 	Y	81.3	83.2	82.3	73
6	44	0	0	0	0	6.8	.5	3.7	14.6	75.3	51.8	9591	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	75	37.5	40	52.4	0	0	1	0	2	7	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	 	Y	Y	81.6	72.4	77	93
1	59	0	0	0	0	28.7	.2	14.5	0	57.4	47.9	2962	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	60	66.7	78.6	0	0	1	0	2	97	Y	Y	N	 	N	 	 	 	Y	N	Y	Y	N	N	 	Y	Y	46.2	51.7	49	98
1	72	0	12.6	0	0	2.8	0	2.8	9.7	70.6	51.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	87.5	80	90.5	1	0	0	0	1	81	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	N	N	Y	Y	Y	Y	100	100	100	100
1	81	0	0	0	0	9.1	.5	4.8	21.5	56.7	46.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	62.5	75	80	71.4	0	0	0	1	1	13	Y	Y	N	N	 	 	 	 	 	 	 	 	 	 	 	N	Y	64.5	71.7	68.1	99
5	47	0	0	0	0	1.8	.6	1.2	33.6	75.6	61	5195	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87.5	37.5	0	47.6	0	0	0	1	1	17	Y	Y	N	N	N	N	 	N	N	Y	Y	 	 	 	 	N	Y	78.6	66.9	72.7	95
1	77	0	15.9	0	0	4	0	4	12.2	68.7	56.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	75	40	71.4	0	0	0	0	1	13	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	N	N	Y	Y	Y	Y	65.1	65.3	65.2	98
9	59	0	0	0	0	3.7	0	3.7	16	68.1	51.9	5507	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	62.5	25	0	33.3	0	0	0	0	1	36	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	 	 	Y	75.4	74.6	75	91
7	65	0	0	0	0	2.5	.4	1.5	21.5	56.7	46.9	7075	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	100	87.5	60	85.7	0	0	0	0	1	58	Y	Y	 	 	N	N	 	 	 	N	Y	N	Y	N	 	N	Y	42.5	51.7	47.1	83
2	31	56.1	12.1	0	0	6.2	2.3	4.3	0	89.5	75.4	4798	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	37.5	12.5	0	19	0	0	0	0	1	100	Y	Y	N	N	N	N	 	 	Y	N	N	 	 	 	 	Y	Y	96.1	92.7	94.4	75
1	42	0	0	0	0	10.3	.4	5.4	22.9	79.1	61.8	4800	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	62.5	0	20	28.6	0	0	0	1	1	44	Y	Y	N	N	N	N	 	N	N	N	N	N	Y	N	 	N	Y	87.1	90	88.6	98
1	53	0	0	0	0	2.9	.2	1.6	39.7	61.4	57.2	7082	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	100	100	80	95.2	0	0	1	0	2	4	Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	N	 	Y	Y	49.1	51.7	50.4	92
1	36	0	0	0	0	1.2	.1	.7	14.5	75	50.4	6432	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	0	40	28.6	0	0	0	0	2	17	Y	Y	N	 	 	 	 	 	 	 	 	N	N	Y	 	 	Y	82.2	84.9	83.5	75
2	64	0	0	0	0	2.8	.7	1.8	20.6	80.1	62.8	2974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	83.3	80	66.7	78.6	0	0	0	0	1	79	Y	Y	 	 	 	 	 	 	 	Y	Y	N	Y	N	 	 	Y	80.5	76.1	78.3	80
1	63	0	0	0	0	4.6	.5	2.6	5	71.8	54.4	3682	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	85.7	83.3	75	82.4	0	0	1	0	2	85	Y	Y	N	 	N	 	 	 	Y	N	Y	 	 	 	 	Y	Y	75.6	81	78.3	97
1	66	0	0	0	0	10.1	0	10.1	46.7	60	49	7134	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	75	62.5	20	57.1	0	0	0	1	2	62	Y	Y	N	N	N	N	 	 	Y	N	N	 	 	 	 	N	Y	59	63.3	61.2	95
9	64	0	0	0	0	3.9	0	3.9	0	53.8	37.1	3891	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	71.4	14.3	25	38.9	0	0	1	0	1	85	Y	Y	 	 	 	 	 	 	Y	N	Y	 	 	 	 	Y	Y	57.3	52.7	55	99
1	43	0	0	0	0	4	0	4	12.7	61.4	51.3	3423	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	33.3	100	73.3	0	0	0	0	1	98	Y	Y	N	 	N	N	 	N	N	N	N	N	N	Y	 	N	Y	59.3	50.2	54.8	93
1	59	0	0	0	0	9.1	0	9.1	13.4	59.9	49.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	75	37.5	40	52.4	0	0	0	0	2	100	Y	Y	N	 	N	 	 	 	Y	N	Y	N	N	Y	 	N	Y	71.3	71.7	71.5	91
1	63	0	19.7	0	0	1.2	0	1.2	12.8	71.4	51.4	6690	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	87.5	60	85.7	0	0	1	0	2	27	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	Y	N	N	Y	Y	Y	55.3	54.1	54.7	99
2	65	0	0	0	0	3.1	0	3.1	12.3	76.6	65	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	12.5	60	52.4	0	0	0	0	2	78	Y	Y	Y	Y	Y	Y	 	 	Y	N	Y	N	N	Y	 	Y	Y	78.5	84.2	81.3	96
1	58	0	0	0	0	9.3	0	9.3	19.8	61.4	46.9	5168	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	100	37.5	80	71.4	0	0	0	1	1	24	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	 	N	Y	51.5	57.5	54.5	98
2	57	0	0	0	0	2.7	.8	1.8	5.2	37.4	33.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	50	60	71.4	0	0	1	0	2	9	Y	Y	N	 	Y	Y	 	 	Y	N	N	 	 	 	 	Y	Y	21.8	27.7	24.8	98
1	67	0	0	0	0	3.9	0	3.9	11.3	58.2	53.1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	87.5	80	90.5	0	0	0	0	2	12	Y	Y	N	 	N	 	 	 	Y	N	N	N	N	Y	 	 	Y	48.3	50.2	49.3	96
5	47	0	14.3	60	0	0	0	0	22	74.4	61.9	6812	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	37.5	0	20	19	0	0	0	0	1	72	Y	Y	N	 	N	 	 	N	N	N	N	 	 	 	 	 	Y	88.4	89	88.7	61
1	50	0	0	0	0	1.8	.5	1.2	30	72.7	49.9	4879	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	87.5	62.5	40	66.7	0	0	0	0	2	58	Y	Y	N	N	N	 	 	 	Y	N	N	 	 	 	 	Y	Y	76.8	80.3	78.6	83
2	49	0	0	0	0	2.6	1.3	2	13.3	75.8	63.3	8062	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	100	100	80	95.2	0	0	0	1	1	45	Y	Y	N	N	N	N	 	N	N	N	Y	N	Y	N	 	N	Y	71.7	66.4	69.1	96
9	69	0	0	0	0	6.6	0	6.6	13	65.2	53.8	5386	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	50	50	40	47.6	0	0	0	0	1	47	Y	Y	N	N	N	N	 	 	Y	N	Y	 	 	 	 	N	Y	70.5	74.9	72.7	95
9	69	0	0	0	0	14.7	1.1	7.9	9.2	72.2	54.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	100	87.5	80	90.5	0	0	0	0	1	73	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	N	N	Y	71	65.3	68.2	95
9	48	0	0	0	0	3.3	.4	1.9	13.8	69.4	52	6622	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	37.5	12.5	40	28.6	0	0	0	0	1	56	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	 	 	Y	81.4	82.3	81.8	71
9	67	0	0	0	0	2	0	2	27.8	80.6	61.8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	75	60	81	0	0	1	0	2	3	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	Y	Y	Y	75.4	72.7	74	99
3	78	0	0	0	0	0	0	0	22.1	67.5	61.4	5320	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	100	80	95.2	1	0	1	0	2	83	Y	Y	Y	Y	Y	Y	Y	Y	N	 	 	N	Y	N	Y	Y	Y	100	100	100	100
3	80	0	0	0	0	2.7	0	2.7	14.9	70.8	63.3	2743	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	80	0	0	33.3	0	0	0	1	1	96	Y	Y	N	N	N	N	 	N	N	Y	Y	Y	N	N	 	N	Y	73.1	70.5	71.8	99
5	50	0	12.7	0	0	2.2	0	2.2	19.7	65.7	54.8	7392	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	62.5	60	76.2	0	0	0	1	2	16	Y	Y	N	N	N	N	 	N	N	N	N	Y	N	N	 	N	Y	48.6	53.2	50.9	96
1	51	0	0	0	0	0	0	0	10.8	63.7	48.8	3659	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	85.7	66.7	75	76.5	0	0	0	0	2	51	Y	Y	N	N	N	N	 	N	N	N	N	N	Y	N	 	N	Y	55.2	53.2	54.2	93
5	58	0	0	0	0	3.6	0	3.6	16.6	62.9	55.3	5204	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	62.5	0	20	28.6	0	0	1	0	1	37	Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	 	 	 	 	Y	Y	66.5	54.9	60.7	98
9	56	0	0	0	0	5.3	0	5.3	0	70.4	51.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	100	87.5	80	90.5	0	0	0	0	2	49	Y	Y	Y	Y	Y	Y	 	 	Y	Y	Y	Y	N	N	 	 	Y	66.2	58.5	62.3	71
3	42	0	0	0	0	4.8	0	4.8	30.4	72.9	61.7	8792	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	37.5	60	61.9	0	0	0	1	2	64	Y	Y	N	N	N	 	 	N	N	N	N	 	 	 	N	N	Y	69.3	72.4	70.9	97
5	30	0	0	0	0	2.5	0	2.5	30.7	64.8	52.5	4858	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	9.5	0	0	1	0	1	45	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	Y	Y	N	85	86.6	85.8	94
1	86	0	0	0	0	14.7	.4	7.6	12.2	66.2	51.8	3279	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	83.3	50	66.7	66.7	0	0	0	1	1	39	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	 	N	Y	60.3	66.3	63.3	99
1	81	0	0	0	0	2.5	0	2.5	23.1	64.8	47.3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	87.5	80	90.5	0	0	0	1	2	93	Y	Y	N	N	N	N	N	N	N	N	Y	 	 	 	 	Y	Y	53.1	54	53.6	98
5	47	0	0	0	0	5.2	.6	2.9	25.7	65.7	54.8	2802	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	40	0	50	25	0	0	0	0	1	60	Y	Y	N	N	N	 	 	N	N	N	N	 	 	 	 	 	Y	84.2	74.9	79.6	80
1	55	0	0	0	0	2.9	.4	1.7	33.6	50	47.8	8192	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	75	37.5	80	61.9	0	0	0	0	2	39	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	N	Y	N	 	Y	Y	72.5	42.8	57.7	85
1	52	0	0	0	0	1.7	0	1.7	15.2	62.7	49	7383	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	75	25	40	47.6	0	0	0	0	2	82	Y	Y	N	N	N	 	 	N	N	N	N	 	 	 	 	N	Y	59.6	54.9	57.3	91
1	65	0	0	0	0	0	0	0	22.9	62.3	48.1	6859	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	37.5	60	61.9	0	0	0	0	2	79	Y	Y	Y	Y	Y	Y	 	 	Y	N	N	N	N	Y	 	 	Y	56.5	48.5	52.5	91
1	72	0	0	0	0	1.1	0	1.1	12	66.3	52.9	2635	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	80	50	83.3	0	0	0	1	1	55	Y	Y	N	N	N	 	 	N	N	N	Y	N	Y	N	 	N	Y	50.3	57.9	54.1	99
1	63	0	0	0	0	2.3	0	2.3	12.3	79.1	61.8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	87.5	80	85.7	0	0	0	0	2	74	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	N	N	Y	 	Y	Y	79.9	67.8	73.9	91
3	64	0	0	0	0	3.9	0	3.9	16.8	56.5	55.5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	87.5	60	81	0	0	0	0	2	100	Y	Y	N	 	N	 	 	Y	N	N	N	N	N	Y	 	Y	Y	46.7	51.4	49.1	94
1	62	0	0	0	0	3.4	0	3.4	15.2	63.2	49.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	100	37.5	60	66.7	0	0	1	0	1	77	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	N	N	Y	Y	Y	Y	56.4	57.5	56.9	99
2	51	0	11.9	0	0	2.5	1	1.8	17.6	54.7	46.9	4548	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	75	25	20	42.9	0	0	0	0	1	95	Y	Y	N	N	Y	Y	 	 	Y	N	N	 	 	 	 	 	Y	54.5	42.8	48.6	86
1	61	0	0	0	0	1	0	1	24.9	71.4	64.4	3661	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.7	50	0	52.9	0	0	0	0	2	51	Y	Y	N	 	Y	Y	 	 	Y	N	Y	Y	N	N	 	 	Y	72.4	81	76.7	67
1	37	0	0	0	0	1.3	.6	1	22.9	83.1	55.4	4629	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	75	37.5	80	61.9	0	0	0	0	1	64	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	 	N	Y	81.8	77.4	79.6	89
2	31	0	0	0	0	0	0	0	28.4	75.1	60.2	4942	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	50	0	0	19	0	0	0	0	1	32	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	 	 	Y	89.9	84.9	87.4	63
